num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
8,0,78,394,2.04688,100,100,10
8,0,78,394,2.06250,250,100,10
8,0,78,394,2.18750,500,100,10
8,0,72,361,4.98438,100,250,10
8,0,72,361,5.04688,250,250,10
8,0,72,361,5.04688,500,250,10
8,0,72,363,10.03125,100,500,10
8,0,72,363,10.03125,250,500,10
8,0,72,363,10.04688,500,500,10
8,0,78,860,4.60938,100,100,25
8,0,78,860,4.70312,250,100,25
8,0,78,860,4.64062,500,100,25
8,0,72,798,11.03125,100,250,25
8,0,72,798,11.03125,250,250,25
8,0,72,798,10.96875,500,250,25
8,0,69,768,21.50000,100,500,25
8,0,69,768,21.48438,250,500,25
8,0,69,768,21.54688,500,500,25
8,0,72,1237,6.87500,100,100,50
8,0,72,1237,6.84375,250,100,50
8,0,72,1237,6.96875,500,100,50
8,0,71,1212,16.81250,100,250,50
8,0,71,1212,16.75000,250,250,50
8,0,71,1212,16.84375,500,250,50
8,0,72,1234,33.89062,100,500,50
8,0,72,1234,33.76562,250,500,50
8,0,72,1234,33.89062,500,500,50
8,0,72,1657,9.25000,100,100,100
8,0,72,1657,9.20312,250,100,100
8,0,72,1657,9.18750,500,100,100
8,0,68,1584,22.28125,100,250,100
8,0,68,1584,22.21875,250,250,100
8,0,68,1584,22.21875,500,250,100
8,0,71,1654,45.68750,100,500,100
8,0,71,1654,45.75000,250,500,100
8,0,71,1654,45.95312,500,500,100
12,0,63,317,1.67188,100,100,10
12,0,63,317,1.64062,250,100,10
12,0,63,317,1.65625,500,100,10
12,0,63,318,4.20312,100,250,10
12,0,63,318,4.20312,250,250,10
12,0,63,318,4.20312,500,250,10
12,0,63,319,8.35938,100,500,10
12,0,63,319,8.34375,250,500,10
12,0,63,319,8.35938,500,500,10
12,0,68,751,3.81250,100,100,25
12,0,68,751,3.82812,250,100,25
12,0,68,751,3.81250,500,100,25
12,0,64,707,9.29688,100,250,25
12,0,64,707,9.21875,250,250,25
12,0,64,707,9.21875,500,250,25
12,0,59,649,17.59375,100,500,25
12,0,59,649,17.54688,250,500,25
12,0,59,649,17.57812,500,500,25
12,0,63,1087,5.71875,100,100,50
12,0,63,1087,5.70312,250,100,50
12,0,63,1087,5.70312,500,100,50
12,0,64,1088,14.21875,100,250,50
12,0,64,1088,14.18750,250,250,50
12,0,64,1088,14.18750,500,250,50
12,0,60,1026,27.90625,100,500,50
12,0,60,1026,27.67188,250,500,50
12,0,60,1026,27.56250,500,500,50
12,0,62,1426,7.60938,100,100,100
12,0,62,1426,7.64062,250,100,100
12,0,62,1426,7.65625,500,100,100
12,0,63,1455,19.14062,100,250,100
12,0,63,1455,19.12500,250,250,100
12,0,63,1455,19.12500,500,250,100
12,0,62,1438,37.87500,100,500,100
12,0,62,1438,37.81250,250,500,100
12,0,62,1438,37.89062,500,500,100
8,0,78,394,2.04688,100,100,10
8,0,78,394,2.04688,250,100,10
8,0,78,394,2.04688,500,100,10
8,0,72,361,4.90625,100,250,10
8,0,72,361,4.95312,250,250,10
8,0,72,361,4.92188,500,250,10
8,0,72,363,9.90625,100,500,10
8,0,72,363,9.92188,250,500,10
8,0,72,363,9.90625,500,500,10
8,0,78,860,4.51562,100,100,25
8,0,78,860,4.51562,250,100,25
8,0,78,860,4.53125,500,100,25
8,0,72,798,10.90625,100,250,25
8,0,72,798,10.87500,250,250,25
8,0,72,798,10.89062,500,250,25
8,0,69,768,21.34375,100,500,25
8,0,69,768,21.39062,250,500,25
8,0,69,768,21.37500,500,500,25
8,0,72,1237,6.76562,100,100,50
8,0,72,1237,6.76562,250,100,50
8,0,72,1237,6.73438,500,100,50
8,0,71,1212,16.68750,100,250,50
8,0,71,1212,16.68750,250,250,50
8,0,71,1212,16.68750,500,250,50
8,0,72,1234,33.71875,100,500,50
8,0,72,1234,33.78125,250,500,50
8,0,72,1234,33.70312,500,500,50
8,0,72,1657,9.12500,100,100,100
8,0,72,1657,9.12500,250,100,100
8,0,72,1657,9.09375,500,100,100
8,0,68,1584,22.40625,100,250,100
8,0,68,1584,22.06250,250,250,100
8,0,68,1584,22.12500,500,250,100
8,0,71,1654,45.46875,100,500,100
8,0,71,1654,45.46875,250,500,100
8,0,71,1654,45.48438,500,500,100
12,0,63,317,1.68750,100,100,10
12,0,63,317,1.67188,250,100,10
12,0,63,317,1.67188,500,100,10
12,0,63,318,4.21875,100,250,10
12,0,63,318,4.20312,250,250,10
12,0,63,318,4.20312,500,250,10
12,0,63,319,8.37500,100,500,10
12,0,63,319,8.35938,250,500,10
12,0,63,319,8.34375,500,500,10
12,0,68,751,3.79688,100,100,25
12,0,68,751,3.82812,250,100,25
12,0,68,751,3.81250,500,100,25
12,0,64,707,9.21875,100,250,25
12,0,64,707,9.21875,250,250,25
12,0,64,707,9.25000,500,250,25
12,0,59,649,17.62500,100,500,25
12,0,59,649,17.62500,250,500,25
12,0,59,649,17.57812,500,500,25
12,0,63,1087,5.71875,100,100,50
12,0,63,1087,5.75000,250,100,50
12,0,63,1087,5.70312,500,100,50
12,0,64,1088,14.20312,100,250,50
12,0,64,1088,14.20312,250,250,50
12,0,64,1088,14.21875,500,250,50
12,0,60,1026,27.50000,100,500,50
12,0,60,1026,27.50000,250,500,50
12,0,60,1026,27.48438,500,500,50
12,0,62,1426,7.64062,100,100,100
12,0,62,1426,7.64062,250,100,100
12,0,62,1426,7.60938,500,100,100
12,0,63,1455,19.15625,100,250,100
12,0,63,1455,19.15625,250,250,100
12,0,63,1455,19.18750,500,250,100
12,0,62,1438,37.85938,100,500,100
12,0,62,1438,37.82812,250,500,100
12,0,62,1438,37.79688,500,500,100
8,0,78,394,2.06250,100,100,10
8,0,78,394,2.04688,250,100,10
8,0,78,394,2.07812,500,100,10
8,0,72,361,4.92188,100,250,10
8,0,72,361,4.90625,250,250,10
8,0,72,361,4.95312,500,250,10
8,0,72,363,9.89062,100,500,10
8,0,72,363,9.92188,250,500,10
