num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
8,0,75,375,2.07812,100,100,10
8,0,75,375,2.04688,250,100,10
8,0,75,375,2.21875,500,100,10
8,0,72,364,5.09375,100,250,10
8,0,72,364,5.15625,250,250,10
8,0,72,364,5.15625,500,250,10
8,0,73,369,10.26562,100,500,10
8,0,73,369,10.25000,250,500,10
8,0,73,369,10.21875,500,500,10
8,0,76,846,4.65625,100,100,25
8,0,76,846,4.71875,250,100,25
8,0,76,846,4.70312,500,100,25
8,0,73,808,11.20312,100,250,25
8,0,73,808,11.20312,250,250,25
8,0,73,808,11.25000,500,250,25
8,0,67,739,21.67188,100,500,25
8,0,67,739,21.53125,250,500,25
8,0,67,739,21.48438,500,500,25
8,0,68,1157,6.76562,100,100,50
8,0,68,1157,6.76562,250,100,50
8,0,68,1157,6.73438,500,100,50
8,0,71,1207,16.96875,100,250,50
8,0,71,1207,16.89062,250,250,50
8,0,71,1207,16.89062,500,250,50
8,0,68,1159,33.06250,100,500,50
8,0,68,1159,33.07812,250,500,50
8,0,68,1159,33.01562,500,500,50
8,0,73,1689,9.42188,100,100,100
8,0,73,1689,9.39062,250,100,100
8,0,73,1689,9.39062,500,100,100
8,0,66,1529,22.15625,100,250,100
8,0,66,1529,22.62500,250,250,100
8,0,66,1529,22.14062,500,250,100
8,0,71,1637,45.81250,100,500,100
8,0,71,1637,45.82812,250,500,100
8,0,71,1637,46.18750,500,500,100
12,0,59,297,1.65625,100,100,10
12,0,59,297,1.65625,250,100,10
12,0,59,297,1.64062,500,100,10
12,0,60,302,4.14062,100,250,10
12,0,60,302,4.12500,250,250,10
12,0,60,302,4.14062,500,250,10
12,0,68,341,8.79688,100,500,10
12,0,68,341,8.81250,250,500,10
12,0,68,341,8.78125,500,500,10
12,0,70,774,3.95312,100,100,25
12,0,70,774,3.95312,250,100,25
12,0,70,774,3.93750,500,100,25
12,0,67,738,9.62500,100,250,25
12,0,67,738,9.59375,250,250,25
12,0,67,738,9.62500,500,250,25
12,0,63,699,18.68750,100,500,25
12,0,63,699,18.64062,250,500,25
12,0,63,699,18.65625,500,500,25
12,0,56,959,5.40625,100,100,50
12,0,56,959,5.42188,250,100,50
12,0,56,959,5.42188,500,100,50
12,0,64,1104,14.59375,100,250,50
12,0,64,1104,14.59375,250,250,50
12,0,64,1104,14.59375,500,250,50
12,0,62,1056,28.29688,100,500,50
12,0,62,1056,28.40625,250,500,50
12,0,62,1056,28.51562,500,500,50
12,0,64,1480,7.92188,100,100,100
12,0,64,1480,7.93750,250,100,100
12,0,64,1480,7.87500,500,100,100
12,0,62,1442,19.71875,100,250,100
12,0,62,1442,19.45312,250,250,100
