num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
8,0,167,838,65.53125,100,100,10
8,0,167,838,65.26562,250,100,10
8,0,167,838,65.42188,500,100,10
8,0,172,860,167.87500,100,250,10
8,0,172,860,167.56250,250,250,10
8,0,172,860,168.76562,500,250,10
8,0,166,834,329.81250,100,500,10
8,0,166,834,330.07812,250,500,10
8,0,166,834,332.85938,500,500,10
8,0,165,1825,143.93750,100,100,25
8,0,165,1825,143.81250,250,100,25
8,0,165,1825,144.32812,500,100,25
8,0,163,1803,360.12500,100,250,25
8,0,163,1803,359.67188,250,250,25
8,0,163,1803,359.96875,500,250,25
8,0,161,1773,702.00000,100,500,25
8,0,161,1773,696.85938,250,500,25
8,0,161,1773,696.34375,500,500,25
8,0,167,2844,220.09375,100,100,50
8,0,167,2844,220.00000,250,100,50
8,0,167,2844,207.28125,500,100,50
8,0,162,2770,250.17188,100,250,50
8,0,162,2770,250.25000,250,250,50
8,0,162,2770,250.76562,500,250,50
8,0,160,2724,495.92188,100,500,50
8,0,160,2724,494.10938,250,500,50
8,0,160,2724,494.71875,500,500,50
8,0,169,3898,138.43750,100,100,100
8,0,169,3898,138.56250,250,100,100
8,0,169,3898,138.00000,500,100,100
8,0,162,3747,339.28125,100,250,100
8,0,162,3747,338.73438,250,250,100
8,0,162,3747,336.04688,500,250,100
8,0,163,3754,674.54688,100,500,100
8,0,163,3754,678.71875,250,500,100
8,0,163,3754,675.10938,500,500,100
12,0,169,847,27.43750,100,100,10
12,0,169,847,27.40625,250,100,10
12,0,169,847,27.42188,500,100,10
12,0,152,762,63.76562,100,250,10
12,0,152,762,64.15625,250,250,10
12,0,152,762,63.70312,500,250,10
12,0,152,761,126.95312,100,500,10
12,0,152,761,126.85938,250,500,10
12,0,152,761,127.00000,500,500,10
12,0,159,1750,57.56250,100,100,25
12,0,159,1750,57.48438,250,100,25
12,0,159,1750,57.65625,500,100,25
12,0,150,1658,138.79688,100,250,25
12,0,150,1658,138.70312,250,250,25
12,0,150,1658,139.43750,500,250,25
12,0,156,1720,283.46875,100,500,25
12,0,156,1720,283.03125,250,500,25
12,0,156,1720,283.28125,500,500,25
12,0,160,2722,89.04688,100,100,50
12,0,160,2722,88.95312,250,100,50
12,0,160,2722,89.01562,500,100,50
12,0,159,2712,221.65625,100,250,50
12,0,159,2712,221.75000,250,250,50
12,0,159,2712,221.73438,500,250,50
12,0,153,2608,433.50000,100,500,50
12,0,153,2608,433.09375,250,500,50
12,0,153,2608,433.17188,500,500,50
12,0,157,3614,119.32812,100,100,100
12,0,157,3614,119.35938,250,100,100
12,0,157,3614,119.06250,500,100,100
12,0,158,3651,299.21875,100,250,100
12,0,158,3651,298.60938,250,250,100
12,0,158,3651,298.21875,500,250,100
12,0,149,3434,573.73438,100,500,100
12,0,149,3434,575.09375,250,500,100
12,0,149,3434,574.60938,500,500,100
8,0,167,838,63.65625,100,100,10
8,0,167,838,64.32812,250,100,10
8,0,167,838,63.73438,500,100,10
8,0,172,860,164.07812,100,250,10
8,0,172,860,163.59375,250,250,10
8,0,172,860,164.01562,500,250,10
8,0,166,834,322.82812,100,500,10
8,0,166,834,323.45312,250,500,10
8,0,166,834,322.98438,500,500,10
8,0,165,1825,141.00000,100,100,25
8,0,165,1825,140.45312,250,100,25
8,0,165,1825,140.71875,500,100,25
8,0,163,1803,352.35938,100,250,25
8,0,163,1803,351.26562,250,250,25
8,0,163,1803,350.15625,500,250,25
8,0,161,1773,695.29688,100,500,25
8,0,161,1773,604.46875,250,500,25
8,0,161,1773,319.85938,500,500,25
8,0,167,2844,101.26562,100,100,50
8,0,167,2844,101.18750,250,100,50
8,0,167,2844,101.09375,500,100,50
8,0,162,2770,249.31250,100,250,50
8,0,162,2770,249.70312,250,250,50
8,0,162,2770,250.06250,500,250,50
8,0,160,2724,494.73438,100,500,50
8,0,160,2724,493.64062,250,500,50
8,0,160,2724,493.26562,500,500,50
8,0,169,3898,138.54688,100,100,100
8,0,169,3898,138.64062,250,100,100
8,0,169,3898,138.23438,500,100,100
8,0,162,3747,336.67188,100,250,100
8,0,162,3747,336.51562,250,250,100
8,0,162,3747,337.03125,500,250,100
8,0,163,3754,675.18750,100,500,100
8,0,163,3754,675.79688,250,500,100
8,0,163,3754,675.50000,500,500,100
12,0,169,847,27.34375,100,100,10
12,0,169,847,27.32812,250,100,10
12,0,169,847,27.32812,500,100,10
12,0,152,762,63.59375,100,250,10
12,0,152,762,63.60938,250,250,10
12,0,152,762,63.62500,500,250,10
12,0,152,761,126.67188,100,500,10
12,0,152,761,127.31250,250,500,10
12,0,152,761,126.89062,500,500,10
12,0,159,1750,57.64062,100,100,25
12,0,159,1750,57.51562,250,100,25
12,0,159,1750,57.56250,500,100,25
12,0,150,1658,138.98438,100,250,25
12,0,150,1658,139.18750,250,250,25
12,0,150,1658,138.93750,500,250,25
12,0,156,1720,283.46875,100,500,25
12,0,156,1720,283.26562,250,500,25
12,0,156,1720,283.39062,500,500,25
12,0,160,2722,88.92188,100,100,50
12,0,160,2722,89.03125,250,100,50
12,0,160,2722,89.23438,500,100,50
12,0,159,2712,221.98438,100,250,50
12,0,159,2712,221.96875,250,250,50
12,0,159,2712,222.93750,500,250,50
12,0,153,2608,434.65625,100,500,50
12,0,153,2608,433.78125,250,500,50
12,0,153,2608,434.28125,500,500,50
12,0,157,3614,119.09375,100,100,100
12,0,157,3614,119.09375,250,100,100
12,0,157,3614,119.00000,500,100,100
12,0,158,3651,299.31250,100,250,100
12,0,158,3651,413.15625,250,250,100
12,0,158,3651,649.92188,500,250,100
12,0,149,3434,1251.09375,100,500,100
12,0,149,3434,1252.37500,250,500,100
12,0,149,3434,1252.71875,500,500,100
8,0,167,838,30.04688,100,100,10
8,0,167,838,30.06250,250,100,10
8,0,167,838,30.15625,500,100,10
8,0,172,860,75.95312,100,250,10
8,0,172,860,75.93750,250,250,10
8,0,172,860,75.84375,500,250,10
8,0,166,834,148.54688,100,500,10
8,0,166,834,148.50000,250,500,10
8,0,166,834,148.46875,500,500,10
8,0,165,1825,65.25000,100,100,25
8,0,165,1825,65.18750,250,100,25
8,0,165,1825,65.29688,500,100,25
8,0,163,1803,161.98438,100,250,25
8,0,163,1803,161.81250,250,250,25
8,0,163,1803,162.14062,500,250,25
8,0,161,1773,320.32812,100,500,25
8,0,161,1773,319.70312,250,500,25
8,0,161,1773,319.81250,500,500,25
8,0,167,2844,101.35938,100,100,50
8,0,167,2844,101.43750,250,100,50
8,0,167,2844,101.32812,500,100,50
8,0,162,2770,249.51562,100,250,50
8,0,162,2770,254.57812,250,250,50
8,0,162,2770,249.59375,500,250,50
8,0,160,2724,493.00000,100,500,50
8,0,160,2724,492.56250,250,500,50
8,0,160,2724,493.09375,500,500,50
8,0,169,3898,138.21875,100,100,100
8,0,169,3898,139.04688,250,100,100
8,0,169,3898,138.35938,500,100,100
8,0,162,3747,336.75000,100,250,100
8,0,162,3747,336.25000,250,250,100
8,0,162,3747,336.76562,500,250,100
8,0,163,3754,675.60938,100,500,100
8,0,163,3754,675.46875,250,500,100
8,0,163,3754,675.51562,500,500,100
12,0,169,847,27.21875,100,100,10
12,0,169,847,27.29688,250,100,10
12,0,169,847,27.21875,500,100,10
12,0,152,762,63.42188,100,250,10
12,0,152,762,63.51562,250,250,10
12,0,152,762,63.48438,500,250,10
12,0,152,761,126.54688,100,500,10
12,0,152,761,126.89062,250,500,10
12,0,152,761,126.56250,500,500,10
12,0,159,1750,57.37500,100,100,25
12,0,159,1750,57.34375,250,100,25
12,0,159,1750,57.39062,500,100,25
12,0,150,1658,139.06250,100,250,25
12,0,150,1658,138.70312,250,250,25
12,0,150,1658,138.68750,500,250,25
12,0,156,1720,290.90625,100,500,25
12,0,156,1720,283.64062,250,500,25
12,0,156,1720,283.46875,500,500,25
12,0,160,2722,88.79688,100,100,50
12,0,160,2722,88.82812,250,100,50
12,0,160,2722,88.90625,500,100,50
12,0,159,2712,221.89062,100,250,50
12,0,159,2712,221.75000,250,250,50
12,0,159,2712,222.34375,500,250,50
12,0,153,2608,433.45312,100,500,50
12,0,153,2608,433.64062,250,500,50
12,0,153,2608,433.26562,500,500,50
12,0,157,3614,118.84375,100,100,100
12,0,157,3614,120.35938,250,100,100
12,0,157,3614,119.39062,500,100,100
12,0,158,3651,299.43750,100,250,100
12,0,158,3651,298.75000,250,250,100
12,0,158,3651,298.67188,500,250,100
12,0,149,3434,573.95312,100,500,100
12,0,149,3434,574.87500,250,500,100
12,0,149,3434,575.53125,500,500,100
8,0,167,838,30.09375,100,100,10
8,0,167,838,30.17188,250,100,10
8,0,167,838,30.84375,500,100,10
8,0,172,860,77.12500,100,250,10
8,0,172,860,76.29688,250,250,10
8,0,172,860,75.92188,500,250,10
8,0,166,834,148.56250,100,500,10
8,0,166,834,149.31250,250,500,10
8,0,166,834,148.92188,500,500,10
8,0,165,1825,65.43750,100,100,25
8,0,165,1825,65.53125,250,100,25
8,0,165,1825,65.40625,500,100,25
8,0,163,1803,163.37500,100,250,25
8,0,163,1803,162.26562,250,250,25
8,0,163,1803,162.04688,500,250,25
8,0,161,1773,320.23438,100,500,25
8,0,161,1773,320.20312,250,500,25
8,0,161,1773,319.95312,500,500,25
8,0,167,2844,101.45312,100,100,50
8,0,167,2844,101.40625,250,100,50
8,0,167,2844,101.51562,500,100,50
8,0,162,2770,250.25000,100,250,50
8,0,162,2770,250.84375,250,250,50
8,0,162,2770,250.15625,500,250,50
8,0,160,2724,493.82812,100,500,50
8,0,160,2724,494.43750,250,500,50
8,0,160,2724,492.84375,500,500,50
8,0,169,3898,137.93750,100,100,100
8,0,169,3898,138.07812,250,100,100
8,0,169,3898,138.28125,500,100,100
8,0,162,3747,337.60938,100,250,100
8,0,162,3747,337.20312,250,250,100
8,0,162,3747,336.39062,500,250,100
8,0,163,3754,674.26562,100,500,100
8,0,163,3754,674.45312,250,500,100
8,0,163,3754,674.20312,500,500,100
12,0,169,847,27.25000,100,100,10
12,0,169,847,27.34375,250,100,10
12,0,169,847,27.28125,500,100,10
12,0,152,762,63.67188,100,250,10
12,0,152,762,63.73438,250,250,10
12,0,152,762,63.87500,500,250,10
12,0,152,761,127.00000,100,500,10
12,0,152,761,126.81250,250,500,10
12,0,152,761,127.14062,500,500,10
12,0,159,1750,57.43750,100,100,25
12,0,159,1750,57.40625,250,100,25
12,0,159,1750,57.39062,500,100,25
12,0,150,1658,139.25000,100,250,25
12,0,150,1658,138.68750,250,250,25
12,0,150,1658,138.68750,500,250,25
12,0,156,1720,283.54688,100,500,25
12,0,156,1720,283.40625,250,500,25
12,0,156,1720,283.92188,500,500,25
12,0,160,2722,89.03125,100,100,50
12,0,160,2722,88.98438,250,100,50
12,0,160,2722,88.85938,500,100,50
