num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
8,0,63,315,5.14062,250,250,10
8,0,63,315,5.12500,500,250,10
8,0,61,309,10.14062,100,500,10
8,0,61,309,10.10938,250,500,10
8,0,61,309,10.10938,500,500,10
8,0,66,732,4.65625,100,100,25
8,0,66,732,4.67188,250,100,25
8,0,66,732,4.65625,500,100,25
8,0,61,680,11.14062,100,250,25
8,0,61,680,11.14062,250,250,25
8,0,61,680,11.12500,500,250,25
8,0,62,685,22.45312,100,500,25
8,0,62,685,22.45312,250,500,25
8,0,62,685,22.60938,500,500,25
8,0,66,1123,7.17188,100,100,50
8,0,66,1123,7.17188,250,100,50
8,0,66,1123,7.17188,500,100,50
8,0,58,986,16.54688,100,250,50
8,0,58,986,16.54688,250,250,50
8,0,58,986,16.56250,500,250,50
8,0,60,1027,33.87500,100,500,50
8,0,60,1027,33.95312,250,500,50
8,0,60,1027,33.84375,500,500,50
8,0,61,1413,9.29688,100,100,100
8,0,61,1413,9.26562,250,100,100
8,0,61,1413,9.28125,500,100,100
8,0,67,1559,24.56250,100,250,100
8,0,67,1559,24.56250,250,250,100
8,0,67,1559,24.53125,500,250,100
8,0,58,1338,46.51562,100,500,100
8,0,58,1338,44.98438,250,500,100
8,0,58,1338,44.90625,500,500,100
